Price,Area,Age,Tenure,Purchaser,Region
920000.0,495.14,13,Freehold,Private,Queenstown
1555000.0,1054.87,25,Freehold,Private,Bukit Timah
5400000.0,2389.61,14,Freehold,Private,Tanglin
2900000.0,1646.89,18,Leasehold,Private,Newton
2800000.0,2055.92,10,Leasehold,Private,Bukit Merah
3680000.0,1743.77,18,Freehold,Private,Tanglin
1418888.0,645.84,1,Leasehold,HDB,Bishan
2540000.0,1496.2,12,Leasehold,Private,Bukit Merah
808000.0,484.38,6,Leasehold,Private,Geylang
3930000.0,1733.0,17,Freehold,Private,Others
1950000.0,1194.8,21,Leasehold,Private,Queenstown
2380000.0,1442.38,28,Leasehold,HDB,Bukit Merah
2016000.0,721.19,2,Freehold,HDB,Bukit Timah
840000.0,419.8,4,Leasehold,HDB,Kallang
2488000.0,1442.38,6,Leasehold,Private,Geylang
4500000.0,2540.3,30,Leasehold,Private,River Valley
2470000.0,1011.82,16,Freehold,Private,Marine Parade
1999500.0,1259.39,10,Leasehold,HDB,Bukit Merah
1310000.0,516.67,13,Freehold,HDB,Others
1430000.0,807.3,7,Leasehold,Private,Kallang
2850000.0,1356.26,14,Freehold,Private,Bukit Timah
2495000.0,1216.33,16,Freehold,Private,Bukit Merah
1700000.0,1022.58,13,Leasehold,Private,Geylang
2300000.0,882.65,2,Leasehold,HDB,River Valley
2480000.0,1140.98,7,Leasehold,Private,Bishan
1620000.0,635.08,14,Freehold,Private,River Valley
905000.0,581.26,7,Leasehold,Private,Toa Payoh
3200000.0,1410.08,10,Freehold,Private,Bukit Merah
1068000.0,548.96,14,Freehold,Private,Bukit Timah
1418888.0,850.36,5,Leasehold,HDB,Geylang
3320000.0,1463.9,15,Freehold,Private,Novena
1500000.0,839.59,7,Leasehold,Private,Kallang
1498000.0,721.19,4,Leasehold,Private,Kallang
1500000.0,1087.16,28,Leasehold,Private,Bukit Timah
1993000.0,688.9,2,Freehold,HDB,Bukit Timah
995000.0,441.32,6,Leasehold,Private,Queenstown
2550000.0,1474.67,9,Freehold,HDB,Queenstown
3505000.0,1560.78,15,Freehold,Private,Marine Parade
1980000.0,1065.64,9,Leasehold,Private,Marine Parade
1450000.0,828.83,7,Leasehold,HDB,Toa Payoh
950000.0,441.32,6,Leasehold,Private,Queenstown
1615000.0,1033.34,25,Freehold,HDB,Bukit Timah
1840350.0,710.42,2,Freehold,HDB,Bukit Timah
1520000.0,904.18,19,Leasehold,Private,Kallang
2920000.0,1334.74,13,Freehold,Private,Marine Parade
1050000.0,548.96,15,Freehold,Private,Rochor
1100000.0,462.85,9,Freehold,HDB,Novena
1350000.0,699.66,1,Leasehold,HDB,Toa Payoh
3168000.0,1377.79,13,Freehold,Private,Others
2450000.0,1646.89,26,Leasehold,Private,Kallang
10700000.0,2938.57,11,Freehold,Private,Tanglin
3000000.0,1463.9,26,Freehold,Private,Bukit Timah
2315000.0,1184.04,10,Leasehold,Private,Geylang
2840000.0,1237.86,5,Leasehold,Private,Bukit Merah
1595000.0,775.01,3,Leasehold,HDB,Queenstown
1200000.0,645.84,1,Leasehold,HDB,Toa Payoh
2475000.0,1399.32,25,Freehold,HDB,Marine Parade
1200000.0,484.38,8,Freehold,Private,Bukit Merah
2208000.0,1001.05,15,Freehold,Private,Marine Parade
2200000.0,1205.57,9,Leasehold,Private,Bukit Timah
3880000.0,1883.7,18,Freehold,HDB,Bukit Timah
1390000.0,925.7,26,Leasehold,Private,Kallang
1670000.0,893.41,19,Leasehold,Private,Bukit Merah
1225000.0,818.06,24,Leasehold,HDB,Others
2160000.0,1313.21,13,Leasehold,Private,Geylang
2880000.0,1571.54,10,Leasehold,Private,Others
2300000.0,979.52,7,Leasehold,Private,Tanglin
1320000.0,796.54,8,Freehold,HDB,Geylang
3300000.0,1216.33,7,Freehold,Private,Tanglin
3060000.0,1851.41,10,Leasehold,Private,Bukit Merah
2288000.0,1216.33,9,Leasehold,Private,Bukit Timah
1100000.0,516.67,1,Leasehold,Private,Bukit Timah
6619000.0,1550.02,12,Freehold,Private,Newton
1500000.0,678.13,2,Leasehold,Private,Toa Payoh
1690000.0,1130.22,25,Freehold,HDB,Bukit Timah
1987888.0,1194.8,21,Leasehold,HDB,Queenstown
1998000.0,1291.68,28,Leasehold,Private,Bukit Merah
1399000.0,861.12,12,Leasehold,Private,Toa Payoh
1680000.0,731.95,7,Leasehold,Private,Bukit Merah
735000.0,398.27,13,Freehold,Private,Queenstown
1808000.0,1162.51,23,Leasehold,Private,Bishan
1480000.0,742.72,1,Leasehold,Private,Toa Payoh
3350000.0,1560.78,22,Freehold,Private,Tanglin
1270000.0,678.13,7,Leasehold,Private,Bishan
940000.0,484.38,4,Leasehold,Private,Toa Payoh
1800000.0,1194.8,21,Leasehold,Private,Queenstown
2520000.0,1453.14,15,Leasehold,Private,Kallang
2630000.0,1463.9,19,Freehold,Private,Geylang
1608880.0,893.41,9,Leasehold,Private,Marine Parade
2620000.0,1786.82,14,Leasehold,Private,Bukit Merah
1428000.0,699.66,1,Leasehold,HDB,Toa Payoh
2580000.0,1420.85,29,Freehold,Private,Marine Parade
2150000.0,1280.92,16,Leasehold,Private,Bukit Merah
1868000.0,1205.57,19,Leasehold,Private,Bishan
1340000.0,516.67,13,Freehold,HDB,Others
1420000.0,710.42,1,Leasehold,Private,Bukit Timah
2008888.0,990.29,13,Freehold,Private,Bukit Timah
2850000.0,1625.36,24,Freehold,Private,Toa Payoh
1320000.0,936.47,18,Leasehold,Private,Bishan
2250000.0,1323.97,19,Leasehold,Private,Marine Parade
3800000.0,3821.22,10,Leasehold,Private,Bukit Merah
1133500.0,505.91,1,Leasehold,HDB,Bukit Timah
1850000.0,947.23,17,Freehold,Private,Bukit Timah
1888000.0,1356.26,28,Freehold,Private,Bukit Timah
982500.0,484.38,7,Leasehold,HDB,Bishan
2250000.0,2152.8,11,Freehold,HDB,Kallang
1050000.0,559.73,16,Leasehold,HDB,Kallang
2450000.0,1173.28,18,Leasehold,Private,Newton
2620000.0,1506.96,12,Freehold,Private,Queenstown
805000.0,441.32,6,Leasehold,HDB,Geylang
1700000.0,958.0,11,Leasehold,Private,Toa Payoh
1980000.0,1119.46,12,Leasehold,HDB,Toa Payoh
1850000.0,1011.82,27,Leasehold,Private,Tanglin
3350000.0,1894.46,26,Leasehold,Private,Kallang
1620000.0,979.52,4,Leasehold,HDB,Toa Payoh
2060000.0,914.94,11,Freehold,Private,Bukit Timah
2050000.0,990.29,13,Freehold,Private,Bukit Timah
1670000.0,1033.34,14,Freehold,Private,Toa Payoh
1260000.0,624.31,10,Leasehold,Private,Geylang
930000.0,462.85,6,Leasehold,HDB,Queenstown
2150000.0,1356.26,19,Leasehold,Private,Kallang
2242000.0,818.06,2,Freehold,Private,Bukit Timah
3600000.0,2217.38,38,Freehold,Private,Bukit Timah
2180000.0,1108.69,1,Leasehold,Private,Toa Payoh
1630000.0,753.48,6,Leasehold,HDB,Queenstown
955000.0,430.56,3,Leasehold,HDB,Queenstown
2280000.0,947.23,10,Freehold,HDB,Bukit Merah
2900000.0,1474.67,10,Leasehold,Private,Bukit Merah
2960000.0,1474.67,27,Freehold,Private,Marine Parade
1085000.0,473.62,9,Freehold,HDB,Novena
1195000.0,699.66,7,Leasehold,HDB,Kallang
3200000.0,1474.67,9,Freehold,Private,Novena
6985000.0,2594.12,7,Leasehold,Private,Bukit Merah
2130000.0,979.52,11,Freehold,Private,Bukit Timah
2388000.0,1237.86,19,Leasehold,Private,Novena
1520000.0,947.23,8,Leasehold,Private,Bishan
3228000.0,1829.88,34,Freehold,Private,Bishan
2100000.0,1216.33,9,Leasehold,HDB,Bukit Timah
1810000.0,1001.05,10,Freehold,Private,Bukit Timah
1720000.0,742.72,5,Leasehold,Private,Bukit Merah
2028000.0,1001.05,7,Leasehold,Private,Bukit Merah
2300000.0,1076.4,18,Freehold,Private,Bukit Timah
2760000.0,1270.15,13,Freehold,HDB,Marine Parade
2500000.0,1539.25,12,Leasehold,Private,Bukit Merah
5627000.0,2680.24,12,Leasehold,Private,Southern Islands
1868000.0,1119.46,7,Freehold,Private,Queenstown
2650000.0,1313.21,10,Freehold,Private,Novena
2300000.0,1140.98,7,Leasehold,Private,Bishan
1730000.0,1313.21,36,Leasehold,Private,Bishan
2590000.0,1270.15,12,Freehold,Private,Bukit Timah
1900000.0,1076.4,19,Freehold,HDB,Marine Parade
1745000.0,871.88,7,Leasehold,Private,Tanglin
2350000.0,1367.03,8,Leasehold,Private,Bishan
2400000.0,1356.26,9,Leasehold,Private,Bukit Timah
1580000.0,1248.62,43,Leasehold,Private,Bukit Timah
1455000.0,699.66,5,Leasehold,Private,Rochor
2600000.0,1410.08,16,Freehold,Private,Toa Payoh
3380000.0,2163.56,13,Leasehold,Private,Southern Islands
3100000.0,1571.54,10,Leasehold,Private,Others
2030000.0,1033.34,4,Leasehold,Private,Kallang
2320000.0,1162.51,19,Freehold,Private,Bukit Timah
1650000.0,1345.5,29,Leasehold,HDB,Bishan
1550000.0,678.13,8,Freehold,Private,Tanglin
3200000.0,1410.08,15,Freehold,HDB,Marine Parade
1920000.0,1011.82,1,Leasehold,HDB,Toa Payoh
4150000.0,2206.62,11,Freehold,Private,Marine Parade
3365000.0,1894.46,26,Leasehold,Private,Kallang
1200000.0,635.08,9,Leasehold,HDB,Bukit Timah
1600000.0,1227.1,24,Leasehold,Private,Bukit Timah
2700000.0,1840.64,7,Leasehold,Private,Toa Payoh
1150000.0,667.37,6,Leasehold,HDB,Geylang
1600000.0,861.12,6,Leasehold,Private,Bukit Merah
2180000.0,1184.04,7,Leasehold,Private,Tanglin
1730000.0,861.12,15,Freehold,Private,Kallang
1840000.0,1270.15,18,Leasehold,Private,Kallang
1950000.0,1270.15,18,Leasehold,Private,Kallang
2000000.0,1194.8,26,Freehold,Private,Queenstown
3180000.0,1313.21,19,Freehold,Private,River Valley
1890000.0,1162.51,7,Leasehold,Private,Tanglin
2638050.0,1227.1,18,Freehold,Private,Bukit Timah
1680000.0,893.41,19,Leasehold,Private,Bukit Merah
5802000.0,2508.01,10,Leasehold,Private,Southern Islands
4600000.0,1797.59,13,Freehold,Private,Others
2165000.0,1399.32,28,Freehold,Private,Bukit Timah
1595000.0,807.3,3,Leasehold,Private,Queenstown
1750000.0,1011.82,9,Leasehold,Private,Bukit Timah
3250000.0,1657.66,32,Freehold,Private,Novena
3780000.0,2281.97,16,Leasehold,Private,Newton
3580000.0,1636.13,13,Freehold,Private,Bukit Merah
1260000.0,721.19,7,Leasehold,HDB,Toa Payoh
1420000.0,645.84,1,Leasehold,Private,Bishan
3250000.0,1603.84,25,Freehold,Private,River Valley
1600000.0,839.59,15,Freehold,Private,Kallang
2208000.0,1248.62,4,Leasehold,HDB,Toa Payoh
2530000.0,1216.33,8,Freehold,HDB,Tanglin
1425000.0,753.48,1,Leasehold,Private,Toa Payoh
7500000.0,5134.43,40,Freehold,Private,Bukit Timah
4250000.0,2098.98,11,Freehold,Private,Bukit Timah
4100000.0,2088.22,26,Leasehold,Private,Kallang
1730088.0,775.01,1,Leasehold,HDB,Bishan
3068000.0,1636.13,30,Freehold,Private,Marine Parade
6600000.0,2023.63,13,Freehold,HDB,Newton
2950000.0,1603.84,41,Freehold,Private,Marine Parade
1950000.0,1011.82,4,Leasehold,HDB,Toa Payoh
3780000.0,1614.6,13,Freehold,Private,Marine Parade
1750000.0,979.52,4,Leasehold,Private,Toa Payoh
1520000.0,861.12,7,Leasehold,Private,Toa Payoh
3390000.0,1603.84,12,Freehold,Private,Bukit Timah
928000.0,462.85,6,Leasehold,Private,Queenstown
2250000.0,1065.64,13,Freehold,Private,Marine Parade
2750000.0,1237.86,13,Freehold,Private,Bukit Timah
1975000.0,1108.69,15,Freehold,Private,Bukit Timah
2788000.0,1539.25,9,Leasehold,HDB,Bukit Timah
1400000.0,775.01,4,Leasehold,Private,Toa Payoh
1880000.0,1151.75,8,Freehold,HDB,Geylang
1800000.0,1119.46,9,Leasehold,Private,Bukit Timah
1800000.0,1151.75,19,Leasehold,Private,Bishan
3050000.0,1420.85,13,Freehold,Private,Bukit Timah
5688800.0,2809.4,13,Freehold,HDB,Newton
2400000.0,1033.34,18,Freehold,Private,Bukit Timah
2180000.0,1151.75,25,Freehold,Private,Marine Parade
1938000.0,1001.05,7,Leasehold,HDB,Bukit Merah
5700000.0,2604.89,13,Freehold,Private,River Valley
2460000.0,1550.02,12,Leasehold,HDB,Bukit Merah
1640000.0,1227.1,22,Leasehold,HDB,Geylang
1700000.0,1313.21,36,Leasehold,Private,Bishan
4500000.0,2185.09,12,Leasehold,Private,Bukit Merah
3350000.0,2002.1,42,Freehold,Private,Bukit Timah
2000000.0,1216.33,7,Leasehold,Private,Kallang
1690000.0,742.72,5,Leasehold,Private,Bukit Merah
1450000.0,861.12,11,Leasehold,Private,Toa Payoh
3580000.0,1410.08,15,Freehold,Private,Marine Parade
1480000.0,710.42,1,Leasehold,HDB,Bukit Timah
2850000.0,1237.86,5,Leasehold,Private,Bukit Merah
2550000.0,1313.21,7,Leasehold,HDB,Bukit Merah
1720000.0,936.47,4,Leasehold,Private,Toa Payoh
1438888.0,839.59,11,Leasehold,Private,Toa Payoh
3500000.0,1410.08,15,Freehold,Private,Marine Parade
1488000.0,861.12,11,Leasehold,HDB,Toa Payoh
800000.0,441.32,7,Leasehold,HDB,Kallang
1640000.0,764.24,5,Leasehold,Private,Bukit Merah
1158000.0,688.9,12,Leasehold,HDB,Toa Payoh
4150000.0,2335.79,26,Leasehold,Private,Kallang
1685000.0,990.29,12,Leasehold,HDB,Bukit Merah
2200000.0,1259.39,17,Freehold,Private,Novena
2880000.0,1044.11,8,Freehold,Private,Bukit Timah
1650000.0,871.88,9,Freehold,Private,Novena
1250000.0,699.66,7,Leasehold,Private,Kallang
1870000.0,1151.75,22,Leasehold,Private,Bukit Merah
1948000.0,914.94,26,Freehold,Private,Bukit Timah
949000.0,495.14,1,Leasehold,HDB,Toa Payoh
3500000.0,1485.43,21,Freehold,Private,Others
5728000.0,3272.26,12,Leasehold,HDB,Southern Islands
990000.0,462.85,2,Leasehold,HDB,Toa Payoh
5000000.0,2755.58,12,Freehold,Private,Bukit Timah
1730000.0,1313.21,36,Leasehold,Private,Bishan
1080000.0,592.02,9,Leasehold,Private,Marine Parade
2480000.0,1506.96,12,Freehold,Private,Queenstown
2000000.0,1657.66,39,Freehold,Private,Novena
1668000.0,882.65,10,Leasehold,Private,Geylang
913131.0,495.14,1,Leasehold,HDB,Toa Payoh
2700000.0,1679.18,30,Freehold,Private,Bukit Timah
4500000.0,1679.18,13,Freehold,HDB,River Valley
1636888.0,990.29,9,Freehold,HDB,Kallang
1280000.0,936.47,26,Leasehold,Private,Queenstown
1430000.0,807.3,10,Leasehold,Private,Bukit Merah
4522886.0,2787.88,12,Leasehold,Private,Southern Islands
2900000.0,1431.61,25,Freehold,HDB,Bukit Timah
2050000.0,1108.69,1,Leasehold,HDB,Toa Payoh
2028000.0,1140.98,17,Leasehold,Private,Bukit Timah
1175000.0,699.66,7,Leasehold,HDB,Kallang
2700000.0,1528.49,40,Freehold,Private,Bukit Timah
1236000.0,753.48,24,Leasehold,HDB,Others
2801000.0,1463.9,26,Freehold,Private,Queenstown
3200000.0,1614.6,12,Leasehold,Private,Bukit Merah
5150000.0,2260.44,33,Freehold,Private,Tanglin
2820000.0,2174.33,17,Freehold,HDB,Queenstown
1780000.0,861.12,21,Leasehold,Private,Tanglin
2722000.0,1216.33,7,Freehold,HDB,Kallang
1650000.0,1065.64,8,Leasehold,Private,Bishan
1588000.0,731.95,7,Freehold,Private,Marine Parade
950000.0,495.14,5,Leasehold,Private,Bukit Merah
1780000.0,947.23,4,Leasehold,Private,Toa Payoh
2450000.0,1022.58,34,Freehold,Private,Tanglin
1255000.0,570.49,8,Leasehold,Private,River Valley
1600000.0,796.54,9,Freehold,Private,Rochor
1480000.0,731.95,7,Leasehold,Private,Bukit Merah
938000.0,505.91,1,Leasehold,HDB,Toa Payoh
1370000.0,968.76,23,Leasehold,HDB,Queenstown
2530000.0,1313.21,17,Leasehold,Private,Bukit Merah
1580000.0,1022.58,25,Freehold,Private,Bukit Timah
1200000.0,570.49,8,Leasehold,Private,River Valley
3980000.0,1829.88,13,Freehold,Private,Tanglin
1380000.0,699.66,6,Leasehold,HDB,Bukit Merah
1928888.0,1011.82,1,Leasehold,Private,Toa Payoh
2248000.0,1033.34,6,Leasehold,HDB,Queenstown
3280000.0,1894.46,26,Leasehold,Private,Kallang
2250000.0,968.76,14,Freehold,Private,Bukit Timah
915000.0,462.85,6,Leasehold,HDB,Queenstown
20500000.0,4284.07,12,Freehold,Private,Tanglin
7800000.0,5543.46,35,Freehold,Private,Queenstown
3850000.0,1453.14,21,Freehold,Private,Others
1436888.0,721.19,6,Freehold,Private,Bukit Timah
1130000.0,667.37,2,Leasehold,HDB,Toa Payoh
2250000.0,1270.15,12,Leasehold,Private,Toa Payoh
2330000.0,1313.21,19,Freehold,HDB,Geylang
1270000.0,570.49,13,Freehold,Private,Marine Parade
2480000.0,1216.33,8,Freehold,Private,Tanglin
1388000.0,785.77,6,Leasehold,Private,Geylang
2700000.0,1668.42,27,Leasehold,Private,Tanglin
1608000.0,775.01,1,Leasehold,Private,Bishan
2250000.0,1367.03,42,Freehold,Private,Bukit Timah
2200000.0,1173.28,9,Leasehold,Private,Bukit Timah
2430000.0,1603.84,26,Freehold,Private,Queenstown
2455000.0,1237.86,19,Leasehold,Private,Novena
2000000.0,1119.46,26,Freehold,Private,Bukit Timah
5665000.0,1959.05,9,Freehold,HDB,Tanglin
1528000.0,882.65,7,Leasehold,Private,Toa Payoh
2580000.0,1291.68,15,Freehold,Private,Kallang
3550000.0,1894.46,26,Leasehold,Private,Kallang
2100000.0,1388.56,18,Leasehold,HDB,Bukit Merah
1880000.0,1194.8,21,Leasehold,Private,Queenstown
1680000.0,1205.57,22,Leasehold,HDB,Geylang
2820000.0,1291.68,21,Freehold,Private,Novena
1850000.0,1011.82,27,Leasehold,Private,Tanglin
3385000.0,1582.31,18,Freehold,Private,Bukit Timah
8194000.0,3756.64,12,Leasehold,Private,Bukit Merah
5521000.0,2529.54,10,Leasehold,Private,Southern Islands
6200000.0,2787.88,11,Freehold,Private,Bukit Timah
1660000.0,979.52,25,Leasehold,Private,Bukit Merah
1520000.0,1173.28,19,Freehold,Private,Tanglin
1210000.0,914.94,43,Leasehold,Private,Bukit Timah
1810000.0,839.59,3,Leasehold,Private,Queenstown
4610000.0,2680.24,13,Leasehold,Private,Southern Islands
1640000.0,925.7,16,Leasehold,Private,Kallang
1140000.0,699.66,5,Leasehold,Private,Geylang
2680000.0,1302.44,9,Freehold,Private,Marine Parade
1638000.0,807.3,7,Leasehold,HDB,Bishan
7000000.0,3562.88,10,Freehold,Private,Novena
2140000.0,979.52,2,Leasehold,Private,Toa Payoh
2638000.0,1108.69,36,Freehold,Private,Tanglin
1741100.0,861.12,5,Leasehold,HDB,Bukit Merah
2900000.0,1711.48,25,Leasehold,Private,Bukit Timah
2230000.0,1334.74,45,Freehold,HDB,Bukit Timah
1380000.0,850.36,7,Leasehold,Private,Toa Payoh
2250000.0,1108.69,1,Leasehold,Private,Toa Payoh
1850000.0,904.18,1,Leasehold,Private,Bishan
2400000.0,1367.03,42,Freehold,HDB,Bukit Timah
1350000.0,678.13,2,Leasehold,Private,Toa Payoh
1468000.0,742.72,1,Leasehold,Private,Toa Payoh
3700000.0,1216.33,12,Freehold,Private,River Valley
2228000.0,1227.1,19,Leasehold,Private,Bukit Merah
1900000.0,1097.93,12,Leasehold,Private,Bukit Merah
4000000.0,1959.05,38,Freehold,HDB,Bukit Timah
1340000.0,548.96,8,Leasehold,Private,River Valley
2400000.0,1442.38,16,Leasehold,Private,Rochor
3750000.0,1442.38,14,Freehold,HDB,River Valley
1738000.0,1011.82,7,Freehold,Private,Queenstown
2480000.0,1313.21,19,Freehold,HDB,Geylang
2550000.0,1356.26,12,Leasehold,HDB,Bukit Merah
2880000.0,1011.82,2,Leasehold,Private,River Valley
1600000.0,796.54,7,Leasehold,Private,Bishan
3100000.0,1550.02,19,Freehold,Private,Marine Parade
2300000.0,1313.21,13,Leasehold,Private,Geylang
1960000.0,1194.8,21,Leasehold,HDB,Queenstown
1548000.0,861.12,12,Leasehold,HDB,Toa Payoh
1170000.0,699.66,7,Leasehold,HDB,Kallang
1330000.0,721.19,7,Leasehold,HDB,Toa Payoh
1168000.0,667.37,6,Leasehold,HDB,Geylang
2900000.0,1485.43,12,Leasehold,Private,Novena
3050000.0,1571.54,7,Leasehold,Private,Bukit Merah
1630000.0,1237.86,25,Leasehold,HDB,Geylang
1670000.0,968.76,7,Leasehold,HDB,Toa Payoh
1880000.0,1248.62,26,Leasehold,HDB,Queenstown
6100000.0,2508.01,10,Leasehold,Private,Southern Islands
908000.0,495.14,1,Leasehold,Private,Toa Payoh
2850000.0,1506.96,25,Freehold,Private,Marine Parade
4000000.0,1959.05,38,Freehold,Private,Bukit Timah
3400000.0,1410.08,17,Freehold,Private,Others
2180000.0,1280.92,12,Leasehold,Private,Bishan
2700000.0,1550.02,7,Leasehold,Private,Toa Payoh
1325000.0,936.47,26,Leasehold,HDB,Queenstown
940000.0,419.8,7,Freehold,Private,Kallang
1770000.0,1022.58,13,Leasehold,Private,Geylang
7280000.0,2454.19,10,Freehold,Private,Newton
2700000.0,1582.31,24,Leasehold,Private,Others
1800000.0,1270.15,27,Leasehold,Private,Bukit Timah
2800000.0,1571.54,39,Freehold,Private,Bishan
1675000.0,979.52,25,Leasehold,Private,Bukit Timah
1100000.0,548.96,15,Freehold,Private,Rochor
4450000.0,1496.2,12,Freehold,Private,River Valley
1248000.0,688.9,9,Freehold,HDB,Novena
2400000.0,1463.9,23,Leasehold,Private,Queenstown
1365000.0,699.66,1,Leasehold,Private,Toa Payoh
1518000.0,688.9,1,Leasehold,HDB,Bukit Timah
1228000.0,624.31,9,Leasehold,Private,Bukit Timah
7250000.0,2260.44,29,Freehold,Private,River Valley
2850000.0,1323.97,25,Freehold,Private,River Valley
2007000.0,710.42,2,Freehold,Private,Bukit Timah
1931350.0,710.42,2,Freehold,Private,Bukit Timah
1450000.0,850.36,24,Leasehold,Private,Others
4300000.0,3756.64,40,Leasehold,Private,Bukit Timah
1450000.0,742.72,1,Leasehold,HDB,Toa Payoh
1750000.0,947.23,7,Leasehold,Private,Bukit Merah
1190777.0,505.91,5,Leasehold,Private,Bukit Merah
1260000.0,850.36,19,Leasehold,Private,Geylang
1390000.0,645.84,1,Leasehold,Private,Bishan
1636000.0,1227.1,27,Leasehold,Private,Bukit Timah
1950000.0,1108.69,17,Leasehold,Private,Bukit Timah
2050000.0,1216.33,19,Leasehold,Private,Kallang
3250000.0,3046.21,17,Leasehold,Private,Southern Islands
2208000.0,1280.92,19,Leasehold,HDB,Kallang
1860000.0,925.7,20,Freehold,Private,Bukit Timah
2975000.0,1539.25,9,Leasehold,Private,Bukit Timah
1918000.0,1054.87,4,Leasehold,HDB,Toa Payoh
2790000.0,1399.32,9,Leasehold,Private,Bukit Timah
1688000.0,828.83,7,Leasehold,HDB,Bishan
12900000.0,2884.75,22,Freehold,Private,Newton
2600000.0,1582.31,24,Leasehold,Private,Others
3450000.0,1625.36,18,Freehold,Private,Bukit Timah
2210000.0,1313.21,13,Leasehold,HDB,Geylang
3650000.0,2023.63,17,Freehold,Private,Tanglin
1930000.0,828.83,8,Freehold,Private,Bukit Merah
1230000.0,678.13,4,Leasehold,HDB,Toa Payoh
1725000.0,1033.34,7,Leasehold,HDB,Toa Payoh
6800000.0,2604.89,10,Freehold,Private,Newton
8500000.0,4058.03,15,Freehold,Private,River Valley
3150000.0,1980.58,37,Freehold,Private,Bukit Merah
2510000.0,1194.8,14,Freehold,Private,Kallang
3500000.0,1442.38,13,Freehold,HDB,Marine Parade
3100000.0,2055.92,26,Leasehold,Private,Kallang
3370000.0,1367.03,13,Freehold,Private,Others
1220000.0,624.31,2,Leasehold,Private,Toa Payoh
2680000.0,1216.33,15,Freehold,Private,Marine Parade
1900000.0,904.18,10,Freehold,HDB,Marine Parade
2335000.0,1399.32,28,Freehold,HDB,Bukit Timah
1110000.0,548.96,15,Freehold,Private,Rochor
2290000.0,1097.93,12,Leasehold,Private,Novena
3285000.0,1517.72,15,Freehold,Private,Marine Parade
9600000.0,3444.48,7,Leasehold,Private,Bukit Merah
3560400.0,1679.18,10,Leasehold,Private,Southern Islands
2650000.0,1550.02,9,Leasehold,Private,Bukit Timah
2600000.0,1399.32,14,Leasehold,Private,Bukit Merah
2950000.0,1937.52,10,Freehold,Private,Bukit Timah
1840000.0,1302.44,20,Leasehold,Private,Bishan
2050000.0,1119.46,12,Leasehold,Private,Toa Payoh
2730000.0,1410.08,25,Freehold,Private,Bukit Timah
4280000.0,1905.23,20,Freehold,Private,Newton
1308000.0,645.84,1,Leasehold,HDB,Bishan
2650000.0,1582.31,12,Leasehold,HDB,Bishan
1770000.0,731.95,13,Leasehold,Private,Others
2650000.0,1700.71,18,Freehold,Private,Bukit Timah
890000.0,452.09,6,Leasehold,Private,Queenstown
3470000.0,1539.25,16,Freehold,Private,Novena
1698888.0,936.47,25,Leasehold,Private,Bukit Timah
1428000.0,861.12,5,Leasehold,HDB,Geylang
1533888.0,882.65,7,Leasehold,Private,Toa Payoh
975000.0,462.85,6,Leasehold,Private,Queenstown
3680000.0,1420.85,12,Freehold,HDB,River Valley
1728888.0,1022.58,12,Freehold,Private,Bukit Timah
2820000.0,1431.61,9,Leasehold,Private,Marine Parade
3229000.0,1270.15,19,Freehold,Private,Tanglin
2440000.0,1097.93,12,Leasehold,HDB,Novena
1410000.0,990.29,26,Leasehold,Private,Kallang
2328000.0,1280.92,10,Leasehold,Private,Geylang
2950000.0,1216.33,24,Freehold,Private,Others
1960000.0,1108.69,19,Leasehold,HDB,Marine Parade
1920000.0,1140.98,22,Leasehold,Private,Bukit Merah
1495000.0,807.3,10,Leasehold,Private,Bukit Merah
1300000.0,882.65,19,Leasehold,HDB,Bishan
965000.0,473.62,6,Leasehold,Private,Queenstown
2500000.0,1001.05,9,Freehold,HDB,Tanglin
1780000.0,882.65,13,Freehold,Private,Bukit Timah
1500000.0,1044.11,24,Freehold,Private,Bukit Timah
865000.0,462.85,7,Leasehold,HDB,Toa Payoh
4950000.0,2098.98,11,Freehold,HDB,Novena
2500000.0,1550.02,27,Freehold,Private,Toa Payoh
808000.0,559.73,7,Leasehold,HDB,Toa Payoh
2050000.0,947.23,21,Freehold,HDB,Novena
1460000.0,839.59,11,Leasehold,Private,Toa Payoh
4500000.0,2464.96,12,Leasehold,Private,Bukit Merah
3300000.0,1313.21,19,Freehold,Private,Tanglin
1468000.0,861.12,5,Leasehold,Private,Geylang
1180000.0,699.66,7,Leasehold,HDB,Kallang
3120000.0,1625.36,24,Freehold,HDB,Toa Payoh
1198000.0,667.37,6,Leasehold,Private,Geylang
2980000.0,2023.63,10,Leasehold,Private,Bukit Merah
1650000.0,699.66,5,Leasehold,HDB,Bukit Merah
6050000.0,2744.82,33,Freehold,Private,Bukit Timah
3069000.0,2088.22,45,Freehold,Private,Bukit Timah
2380000.0,1065.64,11,Freehold,Private,River Valley
2230000.0,1410.08,25,Freehold,Private,Bukit Timah
3680000.0,1216.33,12,Freehold,Private,River Valley
1933000.0,721.19,2,Freehold,Private,Bukit Timah
1675000.0,839.59,25,Freehold,Private,Bukit Timah
1485000.0,925.7,12,Leasehold,Private,Toa Payoh
1293000.0,742.72,7,Leasehold,Private,Toa Payoh
1860000.0,904.18,6,Leasehold,Private,Queenstown
1500000.0,936.47,7,Leasehold,Private,Kallang
1820000.0,979.52,19,Freehold,Private,Marine Parade
1230000.0,624.31,1,Leasehold,HDB,Toa Payoh
